"datetime_mountain","time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2","ch4","co2","nox","no","no2","co","o3","rd_particle_B","radon_B","radon_pCi","rd_particle_pCi","wdr_deg","wsp_ms","temp_f","relh_percent","solr","pressure_altcorr","rain","water_vapor_mr"
2023-11-24 15:05:00,2023-11-24 22:05:00,23.86,0.09896,17.03,0.03031,0.006999,2.4,6.745,0.2856,0.1609,1.79,1.935,0.5353,0.005502,0.1666,0.2655,0.0568,0.1332,0.01257,0.004217,0.004253,0.4014,0.2,2190.4,429.17,1.158,0.242,0.917,119.23,NA,8,29.1,0.786,0.216,66.4,2.9,51.8,40.1,388.4,1017.4,0,3.6
2023-11-24 16:05:00,2023-11-24 23:05:00,38.97,0.1772,30.48,0.03193,0.006999,5.01,13.67,0.303,0.2839,3.791,4.173,1.188,0.005502,0.3809,0.3331,0.1069,0.2049,0.01822,0.04393,0.0192,0.566066666666667,0.2,2246.4,429.72,NA,NA,NA,131.78,NA,2.5,26.4,0.712,0.068,75.5,4.2,50.62,45.4,109.8,1017.8,0,3.9
2023-11-24 17:05:00,2023-11-25 00:05:00,23.92,0.1368,16.5,0.03371,0.006999,2.577,6.662,0.2919,0.1389,1.82,1.92,0.5545,0.005502,0.1822,0.2425,0.06235,0.1478,0.0181,0.01,0.004253,0.6574,0.2,2180,429.77,2.657,0.22,2.435,113.2,NA,22.5,11.4,0.309,0.608,57.9,5,47.71,50,1.8,1018.4,0,3.9
2023-11-24 18:05:00,2023-11-25 01:05:00,51.95,0.1217,31.17,0.0372,0.006999,4.061,10.58,0.2836,0.2363,2.82,3.05,0.9124,0.005502,0.2962,0.3456,0.09932,0.2681,0.02923,0.06402,0.02274,0.734875,0.2,2345.4,429.69,4.594,0.273,4.321,113.46,NA,3.5,17.2,0.465,0.095,64.8,4.41,45.71,55.2,0,1019.2,0,4
2023-11-24 19:05:00,2023-11-25 02:05:00,35.55,0.1397,23.31,0.04844,0.006999,3.835,10.47,0.3117,0.2533,3.252,3.629,1.163,0.005502,0.3852,0.3904,0.1169,0.2936,0.02686,0.07796,0.02711,0.6625,0.2,2278.4,430.39,4.362,0.527,3.833,138.22,NA,2.5,32.1,0.867,0.068,70.7,3.76,43.91,58.4,0,1019.1,0,3.9
2023-11-24 20:05:00,2023-11-25 03:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549555555555556,0.2,2511.2,431.17,4.96,0.301,4.659,114.71,NA,2.5,19.2,0.52,0.068,80.1,4.44,42.17,60,0,1019.1,0,3.8
2023-11-24 21:05:00,2023-11-25 04:05:00,86.13,0.2612,65.07,0.06522,0.006999,9.941,26.39,0.4336,0.5461,7.076,7.665,2.138,0.005502,0.6702,0.8211,0.2065,0.6029,0.0733,0.1515,0.0615,0.859111111111111,0.2,2497.8,431.24,7.11,0.031,7.091,113.44,NA,24,15.1,0.409,0.648,74.4,3.28,41.58,60.1,0,1019,0,3.7
2023-11-24 22:05:00,2023-11-25 05:05:00,56.93,0.2336,36.69,0.04514,0.006999,5.103,13.01,0.3289,0.2732,3.496,3.493,0.8425,0.005502,0.2291,0.3629,0.06954,0.2254,0.03364,0.05103,0.02011,0.682333333333333,0.2,2375.1,432.26,5.502,0.025,5.545,115.61,NA,1,38.6,1.044,0.027,12.7,0.95,43.25,57,0,1019.2,0,3.7
2023-11-24 23:05:00,2023-11-25 06:05:00,46.91,0.4039,30.32,0.09705,0.006999,4.591,11.53,0.449,0.217,3.024,3.152,0.8099,0.005502,0.2383,0.3669,0.07693,0.2601,0.04068,0.06061,0.02746,0.6175,0.2,2393.9,433.03,4.214,0.025,4.234,146.7,NA,12.5,38.7,1.046,0.338,302.1,1.1,42.24,60.6,0,1018.9,0,3.8
2023-11-25 00:05:00,2023-11-25 07:05:00,57.39,0.5928,37.8,0.1515,0.01914,6.205,16.21,0.6547,0.3525,4.919,5.289,1.555,0.005502,0.4624,0.5252,0.1171,0.4169,0.0569,0.117,0.04193,0.875375,0.2,2451.7,434.45,4.329,0.025,4.321,168.13,NA,14,23.9,0.645,0.378,308.3,2.62,42.45,60.9,0,1018.5,0,3.9
2023-11-25 01:05:00,2023-11-25 08:05:00,39.58,0.2517,26.32,0.08226,0.006999,4.036,10.28,0.416,0.2304,2.939,3.019,0.8399,0.005502,0.2849,0.4842,0.1406,0.3572,0.05317,0.1316,0.04798,0.801833333333333,0.2,2314.1,433.09,4.915,0.025,4.948,139.5,NA,16.5,33,0.891,0.446,317.9,2.49,42.44,60.6,0,1017.8,0,3.8
2023-11-25 02:05:00,2023-11-25 09:05:00,60.86,0.5726,51.15,0.1485,0.006999,8.773,22.38,0.5048,0.3977,5.942,6.331,1.631,0.005502,0.4668,0.5453,0.1217,0.3581,0.04278,0.09104,0.02845,0.761277777777778,0.2,2363.5,433.79,6.028,0.025,6.038,184.3,NA,4.5,25.5,0.688,0.122,324.9,2.06,42.62,60.2,0,1017.3,0,3.8
2023-11-25 03:05:00,2023-11-25 10:05:00,52.95,0.4699,42.79,0.1113,0.006999,7.192,18.32,0.5031,0.3402,4.89,5.145,1.348,0.005502,0.3935,0.4933,0.1196,0.317,0.03836,0.08573,0.03122,0.640111111111111,0.2,2334.9,433.12,4.96,0.037,4.93,138.38,NA,31.5,35.2,0.952,0.852,324.1,1.7,42.78,61,0,1016.8,0,3.9
2023-11-25 04:05:00,2023-11-25 11:05:00,92.59,0.5067,76.64,0.1285,0.006999,13.4,34.46,0.5119,0.6758,9.609,10.57,3.171,0.005502,1.071,0.9456,0.3493,0.7105,0.06999,0.227,0.07569,1.00427777777778,0.2,2497.6,434.65,6.088,0.03,6.172,144.81,NA,20.5,19,0.514,0.554,302.3,1.33,42.98,61.1,0,1016.2,0,4
2023-11-25 05:05:00,2023-11-25 12:05:00,66.33,0.4868,49.02,0.115,0.006999,8.304,21.26,0.544,0.4564,6.133,6.557,1.978,0.005502,0.6958,0.8189,0.2306,0.5898,0.06641,0.1794,0.06154,1.27311111111111,0.2,2429.3,435.09,7.42,0.47,6.955,189.3,NA,17.5,27.7,0.75,0.473,314.2,2.47,43.14,62,0,1016.2,0,4
2023-11-25 06:05:00,2023-11-25 13:05:00,56.81,0.3884,41.8,0.1038,0.006999,6.737,16.6,0.5044,0.3371,4.589,4.604,1.213,0.005502,0.3801,0.6884,0.1274,0.4194,0.0579,0.107,0.03725,2.44416666666667,0.2,2350.2,434.56,8.066,0.427,7.639,151.3,NA,38.5,38.3,1.036,1.041,324.9,2.74,42.62,63,0,1016.3,0,4
2023-11-25 07:05:00,2023-11-25 14:05:00,103.6,0.2187,84.6,0.06828,0.006999,15.39,41.2,0.4431,0.974,12.39,14.11,5.045,0.005502,2.08,1.662,0.6733,1.294,0.09276,0.3665,0.1125,1.47927777777778,0.2,2544.4,432.11,3.189,0.198,2.99,141.66,NA,8.5,48.2,1.302,0.23,331.2,2.82,41.72,60,9.9,1016.4,0,3.7
2023-11-25 08:05:00,2023-11-25 15:05:00,94.23,0.3808,80.58,0.07855,0.006999,14.49,37.76,0.5251,0.7828,10.75,12.04,3.878,0.005502,1.415,1.173,0.4407,0.8753,0.06721,0.2439,0.06774,1.82176470588235,0.2,2506.4,432.27,6.222,1.174,5.048,139.03,NA,3.5,38.1,1.031,0.095,333,2.24,42.77,59,83.7,1016.4,0,3.8
2023-11-25 09:05:00,2023-11-25 16:05:00,66.12,0.4004,52.79,0.09734,0.006999,9.131,23.54,0.427,0.4718,6.554,7.08,2.085,0.005502,0.7192,0.7777,0.2326,0.5351,0.05202,0.1407,0.0482,2.12177777777778,0.283777777777778,2412.2,433.14,7.7,2.382,5.318,174.79,NA,11.5,37.9,1.024,0.311,0.3,0.97,45.99,56.1,192.7,1016.2,0,4.1
2023-11-25 10:05:00,2023-11-25 17:05:00,75.45,0.6075,50.77,0.1337,0.006999,7.793,20.18,0.4894,0.39,5.4,5.829,1.657,0.005502,0.5384,0.6009,0.1654,0.4176,0.04446,0.1053,0.04475,2.19911111111111,0.578277777777778,2552.5,434.37,9.293,3.81,5.481,161.18,NA,16,10.7,0.289,0.432,134.7,2.03,47.3,59.1,367.8,1015.8,0,4.5
2023-11-25 11:05:00,2023-11-25 18:05:00,81.21,0.7328,55.84,0.1576,0.006999,8.807,22.81,0.5183,0.4164,6.102,6.627,1.83,0.005502,0.5608,0.5822,0.1598,0.3836,0.04063,0.09655,0.03075,1.94227777777778,0.363764705882353,2584,433.65,12.526,5.404,7.123,151.6,NA,1,13,0.35,0.027,172.7,2.1,50.16,57.8,382.4,1014.9,0,4.9
2023-11-25 12:05:00,2023-11-25 19:05:00,64.53,0.6726,44.38,0.1291,0.006999,7.069,18.84,0.5155,0.3805,5.224,5.817,1.673,0.005502,0.5518,0.5726,0.1641,0.3797,0.03767,0.08223,0.03752,1.45305555555556,0.258444444444444,2501.9,433.36,8.329,3.171,5.158,157.93,NA,10.5,31.2,0.842,0.284,188.2,3.86,52.6,54.6,644.9,1013.5,0,5.1
2023-11-25 13:05:00,2023-11-25 20:05:00,77.74,0.8094,52.8,0.1436,0.006999,8.56,22.73,0.6257,0.4478,6.385,7.132,2.093,0.005502,0.6754,0.6422,0.1908,0.4377,0.04159,0.09785,0.03957,1.38366666666667,0.418611111111111,2610.5,434.85,11.161,4.144,7.018,165.39,NA,9,6.9,0.187,0.243,155.1,2.07,53.95,51.3,599.5,1012.6,0,5
2023-11-25 14:05:00,2023-11-25 21:05:00,83.65,0.8128,56.43,0.1406,0.006999,9.039,23.88,0.578,0.4651,6.633,7.475,2.322,0.005502,0.8264,0.651,0.2484,0.4753,0.04727,0.1096,0.04295,1.27527777777778,0.235777777777778,2631.5,434.51,9.859,2.845,7.015,176.16,NA,22,17.4,0.471,0.595,136.1,1.47,56.96,47.9,475.2,1012.1,0,5.2
2023-11-25 15:05:00,2023-11-25 22:05:00,71.82,0.759,48.79,0.1336,0.006999,7.949,21.26,0.5976,0.434,6.055,6.914,2.282,0.005502,0.8828,0.5982,0.2726,0.4722,0.04572,0.1222,0.04991,1.11635714285714,0.2,2575,434.28,11.151,1.812,9.338,163.87,NA,24,32,0.864,0.649,153.7,2.13,58.06,46.1,231.9,1011.9,0,5.3
2023-11-25 16:05:00,2023-11-25 23:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617.1,434.35,14.369,1.238,13.131,171.68,NA,18.5,26.6,0.718,0.5,167.2,2.61,57.1,49.2,22,1011.9,0,5.4
2023-11-25 17:05:00,2023-11-26 00:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383833333333333,0.2,2732.2,436.96,12.75,0.03,12.758,182.8,NA,26.5,36.2,0.978,0.716,172.6,3.71,55.2,52.4,1.2,1011.9,0,5.4
2023-11-25 18:05:00,2023-11-26 01:05:00,50.38,0.3046,33.19,0.06273,0.006999,4.889,12.54,0.3891,0.2433,3.264,3.455,0.9562,0.005502,0.3152,0.4507,0.1103,0.2772,0.03678,0.07314,0.03662,0.986555555555556,0.2,2365.6,432.49,8.839,0.173,8.666,155.36,NA,9,34.4,0.929,0.243,13.5,7.33,51.86,53.8,0,1013.9,0,4.9
2023-11-25 19:05:00,2023-11-26 02:05:00,37.47,0.3068,24.77,0.07407,0.006999,3.853,10.38,0.3719,0.2314,3.126,3.214,0.9334,0.005502,0.3522,0.4554,0.1136,0.2729,0.03468,0.06588,0.02658,1.14327777777778,0.2,2312,432.71,4.485,0.082,4.408,140.08,NA,1,33.5,0.907,0.027,334.1,3.9,48.73,58,0,1015.1,0,4.7
2023-11-25 20:05:00,2023-11-26 03:05:00,42.08,0.4754,31.78,0.1258,0.006999,4.75,12.05,0.443,0.2488,3.379,3.616,1.084,0.005502,0.3767,0.4273,0.12,0.329,0.04015,0.1054,0.03878,1.082,0.2,2312.9,431.44,4.822,0.025,4.825,147.49,NA,14,21.9,0.593,0.378,252.3,1.45,46.35,60.1,0,1015.8,0,4.4
2023-11-25 21:05:00,2023-11-26 04:05:00,54.42,0.3089,34.92,0.08515,0.006999,5.87,14.7,0.3611,0.2874,4.213,4.635,1.554,0.005502,0.6221,0.3418,0.1941,0.3339,0.02987,0.111,0.02728,0.718722222222222,0.2,2432.1,430.63,5.169,0.04,5.174,140.07,NA,22,19.4,0.526,0.595,197.9,1.08,44.41,63,0,1016.6,0,4.3
2023-11-25 22:05:00,2023-11-26 05:05:00,87.54,0.3225,51.48,0.08374,0.006999,8.547,22.19,0.4527,0.5981,7.312,8.808,4.175,0.005502,2.195,0.6653,0.7407,0.8858,0.06347,0.3758,0.09779,1.28894444444444,0.2,2675.6,430.82,12.19,0.025,12.183,132.26,NA,5.5,38.5,1.041,0.149,315.5,2.99,44.51,63.1,0,1017,0,4.3
2023-11-25 23:05:00,2023-11-26 06:05:00,57.48,0.8239,40.77,0.2066,0.02311,6.685,16.61,0.6001,0.3131,4.652,4.754,1.3,0.005502,0.4593,0.3875,0.1431,0.3748,0.04507,0.1366,0.04704,1.04783333333333,0.2,2462.1,436.04,10.409,0.15,10.258,207.2,NA,21.5,35.1,0.949,0.581,336.3,1.63,42.2,68.3,0,1017.6,0,4.3
2023-11-26 00:05:00,2023-11-26 07:05:00,60.57,0.4676,48.38,0.135,0.01473,7.447,18.11,0.5464,0.3702,5.234,5.202,1.359,0.005502,0.4777,0.465,0.1414,0.3824,0.04807,0.1405,0.04954,1.16411111111111,0.2,2698.5,436.61,6.736,0.275,6.461,152.23,NA,6.5,41.9,1.133,0.176,336.2,2.9,39.54,73.7,0,1018.1,0,4.2
2023-11-26 01:05:00,2023-11-26 08:05:00,116.8,0.7822,77.3,0.1548,0.006999,13.56,33.04,0.6502,0.6766,10.06,10.68,3.203,0.005502,1.079,1.068,0.3174,0.7756,0.07014,0.2435,0.07611,1.83833333333333,0.2,3029,436.85,8.54,0.857,7.683,231.53,NA,15.5,29.6,0.799,0.419,84.6,0.72,38.88,75.1,0,1018.6,0,4.1
2023-11-26 02:05:00,2023-11-26 09:05:00,178.2,0.7056,119.2,0.1572,0.006999,20.19,50.54,0.655,1.061,15.11,16.49,5.181,0.005502,1.814,1.593,0.5424,1.194,0.09513,0.3391,0.1136,2.454,0.2,3348.6,435.17,15.173,1.778,13.397,159.74,NA,1,35.9,0.97,0.027,51.6,0.39,39.38,74,0,1019.5,0,4.2
2023-11-26 03:05:00,2023-11-26 10:05:00,32.17,0.2464,21.19,0.06684,0.006999,3.266,8.13,0.3141,0.1732,2.267,2.335,0.6513,0.005502,0.2123,0.3543,0.09083,0.2458,0.06184,0.1164,0.05755,1.72027777777778,0.2,2253.9,432.35,6.238,0.284,5.954,125.6,NA,22,25.3,0.685,0.594,338,1.97,37.87,78.9,0,1020.7,0,4.2
2023-11-26 04:05:00,2023-11-26 11:05:00,20.25,0.1503,14.47,0.05271,0.006999,2.349,5.78,0.3133,0.1246,1.678,1.685,0.4666,0.005502,0.149,0.2427,0.06057,0.1718,0.0347,0.05988,0.03851,0.659833333333333,0.2,2214.4,432.91,3.253,0.177,3.075,132.5,NA,4,30.4,0.822,0.108,333.2,4.74,35.76,84,0,1021.3,0,4.1
2023-11-26 05:05:00,2023-11-26 12:05:00,43.86,0.2062,29.05,0.07262,0.006999,4.857,11.92,0.3452,0.2516,3.393,3.408,0.9048,0.005502,0.2815,0.5084,0.08907,0.2928,0.03822,0.06398,0.02851,2.07322222222222,0.2,2355.5,433.22,4.506,0.252,4.254,123.7,NA,9.5,21.3,0.575,0.257,325.3,5.35,33.32,80.9,0,1022.4,0,3.6
2023-11-26 06:05:00,2023-11-26 13:05:00,51.67,0.3181,33.39,0.06965,0.006999,5.246,13.35,0.4049,0.3048,3.891,4.105,1.3,0.005502,0.4707,0.5855,0.1492,0.3983,0.04355,0.1064,0.03972,1.9525,0.2,2442.8,433.48,6.941,1.048,5.893,125.17,NA,44.5,23.7,0.641,1.203,334.6,5.16,34.01,82,0,1023.4,0,3.7
2023-11-26 07:05:00,2023-11-26 14:05:00,37.84,0.3228,24.39,0.07052,0.006999,3.753,9.204,0.3667,0.2069,2.631,2.699,0.7665,0.005502,0.2293,0.3699,0.07444,0.2288,0.03347,0.05803,0.02436,1.84794444444444,0.2,2389.1,433.73,6.414,1.383,5.031,185.28,NA,1,19.3,0.522,0.027,335.3,3.64,34.23,81.2,68.1,1024.3,0,3.7
2023-11-26 08:05:00,2023-11-26 15:05:00,30.51,0.2176,19.34,0.05714,0.006999,3.156,7.772,0.3419,0.154,2.168,2.303,0.6679,0.005502,0.2072,0.2306,0.0604,0.1408,0.01467,0.02954,0.004253,0.935333333333333,0.2,2332.2,432.08,7.297,3.447,3.85,126.56,NA,26.5,26.3,0.71,0.716,350.2,3.98,36.58,75.4,248.4,1025.2,0,3.8
2023-11-26 09:05:00,2023-11-26 16:05:00,11.66,0.07128,7.308,0.0263,0.006999,1.163,2.91,0.2949,0.06877,0.8542,0.8819,0.2532,0.005502,0.07978,0.1377,0.02779,0.06755,0.004075,0.004217,0.004253,0.571470588235294,0.2,2187.4,431.35,2.081,0.961,1.12,118.72,NA,1,26.5,0.715,0.027,328.7,3.97,38.71,68.6,467.1,1025.9,0,3.7
2023-11-26 10:05:00,2023-11-26 17:05:00,11.9,0.04547,7.569,0.02385,0.006999,1.215,3.025,0.2727,0.06629,0.8334,0.8742,0.2375,0.005502,0.07023,0.1222,0.02241,0.05428,0.004075,0.004217,0.004253,0.357555555555556,0.2,2166.5,430.15,1.567,0.694,0.873,119.69,NA,12,28.6,0.773,0.324,3.7,2.44,41.11,57.3,571.3,1026.1,0,3.4
2023-11-26 11:05:00,2023-11-26 18:05:00,23.99,0.04742,15.44,0.02668,0.006999,2.583,6.43,0.3191,0.1181,1.725,1.746,0.4459,0.005502,0.1242,0.2708,0.03584,0.1302,0.01298,0.004217,0.004253,0.2995,0.2,2225.7,429.74,2.116,0.889,1.227,116.4,NA,33,21.7,0.588,0.892,1.3,2.49,42.93,50.4,646.1,1025.6,0,3.2
2023-11-26 12:05:00,2023-11-26 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,2208.4,428.48,1.876,0.697,1.179,118.44,NA,1,9.1,0.246,0.027,1.4,1.16,46.04,39.7,668,1024.4,0,2.9
2023-11-26 13:05:00,2023-11-26 20:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278733333333333,0.2,2178.9,428.17,1.306,0.38,0.926,112.02,NA,13.5,17.3,0.467,0.365,167.4,0.79,48.42,35.3,602.5,1023.5,0,2.8
2023-11-26 14:05:00,2023-11-26 21:05:00,22.06,0.04724,13.72,0.02269,0.006999,2.036,5.087,0.271,0.1002,1.331,1.375,0.3556,0.005502,0.1012,0.2192,0.03185,0.09658,0.004075,0.004217,0.004253,0.2,0.2,2172.5,427.9,1.686,0.467,1.219,110.6,NA,19,29.2,0.79,0.514,323.3,0.7,50.59,32.3,489.6,1022.9,0,2.8
2023-11-26 15:05:00,2023-11-26 22:05:00,19.69,0.03995,12.94,0.02351,0.006999,1.979,4.957,0.2439,0.1011,1.299,1.373,0.3596,0.005502,0.1034,0.2336,0.03518,0.1082,0.01113,0.004217,0.004253,0.2,0.2,2144.4,427.26,2.647,0.743,1.904,111.8,NA,24.5,12.8,0.347,0.662,305.3,2.19,49,32.4,315.7,1022.3,0,2.6
2023-11-26 16:05:00,2023-11-26 23:05:00,21.75,0.1233,14.07,0.04056,0.006999,2.186,5.452,0.2898,0.119,1.471,1.574,0.4201,0.005502,0.1298,0.2297,0.04117,0.1026,0.01126,0.004217,0.004253,NA,NA,2163.7,427.75,3.548,0.446,3.101,116.21,NA,11,26.8,0.725,0.297,290.7,2.34,48.84,32.6,147.8,1022.1,0,2.6
2023-11-26 17:05:00,2023-11-27 00:05:00,22.26,0.2475,15.15,0.06145,0.006999,2.35,5.888,0.2974,0.1171,1.532,1.635,0.4311,0.005502,0.1339,0.2327,0.05049,0.1234,0.01457,0.008799,0.004253,0.355941176470588,0.2,2156.7,427.95,15.364,1.577,13.788,121.5,NA,1,13,0.351,0.027,285.6,1.92,47.07,34.8,0.9,1022.3,0,2.6
2023-11-26 18:05:00,2023-11-27 01:05:00,54.84,0.2071,32.45,0.08019,0.006999,5.307,13.31,0.3318,0.2543,3.833,4.29,1.275,0.005502,0.4012,0.3473,0.1177,0.3083,0.05072,0.1437,0.04086,0.489444444444444,0.537235294117647,2434.5,431.27,14.157,7.962,6.195,102.76,NA,14,19.4,0.525,0.378,235.7,1.8,42.52,41.2,0,1022.7,0,2.6
2023-11-26 19:05:00,2023-11-27 02:05:00,38.69,0.3528,21.93,0.07256,0.006999,3.808,9.125,0.3516,0.1655,2.564,2.754,0.7923,0.005502,0.2471,0.2836,0.07938,0.1474,0.01193,0.03935,0.009454,1.12044444444444,0.286555555555556,2329.7,429.49,3.536,0.435,3.1,111.84,NA,23,30.9,0.836,0.622,233,1.77,39.28,48,0,1023.1,0,2.7
2023-11-26 20:05:00,2023-11-27 03:05:00,41.94,0.5092,56.14,0.1734,0.006999,4.588,9.765,0.38,0.1728,2.836,3.004,0.862,0.005502,0.2713,0.4414,0.0917,0.2773,0.08837,0.05602,0.004253,0.278777777777778,0.219777777777778,2387.5,431.24,6.495,0.5,5.993,124.98,NA,18,32.4,0.875,0.487,240.2,0.18,38.01,50.8,0,1023.5,0,2.7
2023-11-26 21:05:00,2023-11-27 04:05:00,257,0.8219,165.3,0.1895,0.0237,27.95,70.38,0.8003,1.359,21.27,24.35,7.91,0.005502,2.564,1.595,0.5824,1.529,0.07875,0.4078,0.1138,0.514555555555556,0.2,4088.9,435.73,26.757,4.308,22.447,173.91,NA,27.5,45.2,1.223,0.743,181.1,0.57,39.1,48.9,0,1023.5,0,2.7
2023-11-26 22:05:00,2023-11-27 05:05:00,352.1,1.54,208.3,0.28,0.02615,35.19,89.11,1.254,1.641,25.74,28.48,8.518,0.005502,2.539,1.847,0.5352,1.454,0.1035,0.3522,0.1141,0.825888888888889,0.2,4759.7,437.04,43.294,17.453,25.841,226.61,NA,22.5,25,0.676,0.608,97,1.31,39.26,48.9,0,1023.6,0,2.7
2023-11-26 23:05:00,2023-11-27 06:05:00,615.2,0.7469,384.2,0.1758,0.02182,80.3,214.4,1.025,3.516,57.41,62.3,17.27,0.005502,5.132,3.421,1.228,2.641,0.1835,0.6764,0.2363,0.997666666666667,0.2,6429,439.46,25.266,4.745,20.52,178.2,NA,31,37.9,1.024,0.838,127.7,0.67,38.29,51,0,1023.3,0,2.7
2023-11-27 00:05:00,2023-11-27 07:05:00,1002,1.494,814.9,0.2413,0.0172,163,448.5,1.648,6.077,101.9,113.3,32.21,0.005502,11.48,5.334,3.548,4.943,0.3274,1.727,0.503,0.743941176470588,0.2,6963.8,440.08,18.841,1.832,17.008,348.29,NA,20.5,35.5,0.96,0.554,106.9,0.99,38.26,50,0,1022.8,0,2.7
2023-11-27 01:05:00,2023-11-27 08:05:00,323,1.392,230.1,0.2588,0.01604,42.94,107.3,1.166,1.837,29.08,31.97,9.272,0.005502,3.168,2.257,1.067,2.046,0.2218,0.8054,0.2896,0.795444444444444,0.2,3949.6,438.47,22.651,0.81,21.841,229.69,NA,21.5,17.1,0.461,0.581,112.5,1.57,37.22,50.1,0,1022.5,0,2.6
2023-11-27 02:05:00,2023-11-27 09:05:00,506.3,1.484,355,0.2819,0.01941,70.25,182,1.373,2.956,47.49,52.03,14.69,0.005502,4.841,3.239,1.473,2.82,0.2535,0.9641,0.3341,0.841058823529412,0.2,5554.7,439.05,23.533,1.289,22.246,259.97,NA,19,32.8,0.887,0.514,125.8,0.54,36.83,50.4,0,1022.7,0,2.5
2023-11-27 03:05:00,2023-11-27 10:05:00,252,1.634,177.7,0.309,0.02307,29.67,75.33,1.211,1.382,20.99,22.96,6.575,0.005502,2.167,2.053,0.7282,1.758,0.1888,0.6089,0.2389,1.07122222222222,0.2,3726.3,440.58,25.261,4.971,20.29,228.71,NA,44,40.2,1.086,1.189,143,0.87,36.24,52.8,0,1022.6,0,2.6
2023-11-27 04:05:00,2023-11-27 11:05:00,306.4,1.713,209.1,0.3219,0.02177,37.83,95.83,1.117,1.75,26.71,28.94,8.116,0.005502,2.608,2.413,0.8561,2.065,0.2056,0.7135,0.2708,1.21982352941176,0.2,4077.8,443.65,22.629,3.159,19.471,388.01,NA,44.5,31.8,0.861,1.203,88.9,0.25,34.94,58.7,0,1022.7,0,2.8
2023-11-27 05:05:00,2023-11-27 12:05:00,267.7,1.746,185.6,0.4228,0.04965,30.84,73.85,1.258,1.373,20.8,21.73,6.265,0.02534,1.999,2.231,0.5937,1.861,0.1828,0.5682,0.2301,1.49827777777778,0.212647058823529,4554.7,460.15,38.661,25.521,13.14,289.7,NA,72,90.6,2.45,1.946,333.7,1.44,32.18,67,0,1022.7,0,2.8
2023-11-27 06:05:00,2023-11-27 13:05:00,312.9,1.4,203.8,0.3288,0.03638,35.19,84.69,1.22,1.804,24.59,26.17,8.079,0.01257,2.728,3.7,0.8363,2.723,0.2469,0.7152,0.2609,2.02635294117647,0.2,4900.7,449.33,38.121,25.94,12.181,225.52,NA,15.5,45,1.216,0.419,282.5,0.35,31.2,66.7,0,1023.1,0,2.7
2023-11-27 07:05:00,2023-11-27 14:05:00,358.1,1.84,240.1,0.4462,0.04743,44.14,107.4,1.876,2.135,31.26,33.9,10.79,0.01961,3.653,3.608,1.056,2.886,0.2541,0.7973,0.2891,2.22327777777778,0.3816875,5387.5,450.8,49.11,35.636,13.474,245.14,NA,45,60.8,1.643,1.216,335,0.16,32.31,63.8,17.3,1023.5,0,2.7
2023-11-27 08:05:00,2023-11-27 15:05:00,1493,2.711,325,0.5036,0.03971,54.9,139.4,1.764,2.532,39.18,43,12.61,0.005502,4.075,3.795,1.241,2.94,0.2924,0.9496,0.3391,2.8213125,0.597176470588235,5312.2,448.02,49.706,32.907,16.799,305.8,NA,19,42.8,1.157,0.514,65,0.43,38.29,52.8,348.8,1024.1,0,2.8
2023-11-27 09:05:00,2023-11-27 16:05:00,406.5,2.983,263.5,0.5753,0.03829,50.42,129.5,1.723,2.339,35.85,40.31,12.39,0.005502,4.392,3.083,1.488,2.711,0.2726,1.051,0.3625,2.49694117647059,0.989882352941176,5167.5,449.28,60.35,35.384,24.963,343.99,NA,37.4,45.3,1.225,1.012,74.4,1.03,43.44,44.9,365.2,1024.3,0,2.9
2023-11-27 10:05:00,2023-11-27 17:05:00,204.8,1.422,131,0.2715,0.006999,19.61,52.12,0.7683,0.9634,13.73,15.74,4.661,0.005502,1.566,0.9837,0.4821,0.8202,0.07605,0.3093,0.1154,2.0558,0.8866,3541.8,437.27,26.641,10.202,16.441,168.6,NA,23,27.4,0.742,0.622,156.3,2.38,46.4,37.4,369.7,1024.4,0,2.7
2023-11-27 11:05:00,2023-11-27 18:05:00,71.52,0.7019,47.27,0.1057,0.006999,7.232,19.58,0.5229,0.377,5.145,5.781,1.697,0.005502,0.5908,0.458,0.1972,0.3574,0.03681,0.1355,0.04246,0.840933333333333,0.246533333333333,2582.4,430.43,13.711,5.329,8.382,148.2,NA,10,4.2,0.114,0.27,172.9,4.44,48.69,30.4,649.6,1023.7,0,2.4
