"time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2"
"YYYY-MM-DD HH:mm","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb"
"2023-04-20 22:05:00",16.97,0.154,10.11,0.04429,0.007151,1.667,4.148,0.3401,0.1016,1.181,1.356,0.4797,0.005896,0.1913,0.1769,"","",0.01249,0.02246,0.004127,0.2,0.2
"2023-04-20 23:05:00",16.83,0.1284,9.486,0.03582,0.007151,1.574,3.884,0.3363,0.09126,1.112,1.247,0.418,0.005896,0.1568,0.1544,"","",0.01517,0.03156,0.01137,0.2,0.2
"2023-04-21 00:05:00",20.84,0.1782,12.01,0.03863,0.007151,2.032,5.176,0.3415,0.1448,1.639,1.97,0.7188,0.01483,0.2697,0.2429,"","",0.01845,0.04831,0.03168,0.2,0.2
"2023-04-21 01:05:00",16.91,0.1706,9.71,0.04034,0.007151,1.671,4.202,0.3242,0.1165,1.329,1.591,0.5465,0.01665,0.2047,0.2152,"","",0.0157,0.03703,0.02486,0.2,0.2
"2023-04-21 02:05:00",108.6,0.2463,61.15,0.06938,0.007151,10.98,27.28,0.498,0.454,7.822,8.715,2.889,0.02037,1.182,0.447,"","",0.05008,0.2239,0.06131,0.2624666666666667,0.2
"2023-04-21 03:05:00",147.0,0.4899,84.9,0.1358,0.007151,14.78,36.73,0.6859,0.7138,11.62,13.4,4.762,0.02586,2.016,0.6218,"","",0.05675,0.3807,0.1031,0.4163571428571428,0.2
"2023-04-21 04:05:00",54.84,0.4996,33.88,0.1905,0.007151,5.796,13.33,0.5503,0.2891,4.098,4.38,1.445,0.04546,0.6097,0.3884,"","",0.1127,0.3143,0.1156,0.3408,0.2
"2023-04-21 05:05:00",93.5,0.8016,59.44,0.2627,0.007151,10.4,26.37,1.143,0.6249,8.498,9.303,3.319,0.02278,1.504,0.9041,"","",0.1292,0.4729,0.1759,0.6459333333333334,0.2
"2023-04-21 06:05:00",206.0,0.95,120.0,0.2146,0.007151,18.82,48.73,0.8597,1.348,15.24,16.57,5.24,0.04974,1.781,3.084,"","",0.2352,0.4405,0.1598,"",""
"2023-04-21 07:05:00",67.8,0.3897,39.95,0.148,0.007151,6.284,15.08,0.5233,0.3989,4.503,4.629,1.48,0.02335,0.5973,0.9296,"","",0.1701,0.365,0.2089,1.9764,0.2
"2023-04-21 08:05:00",55.45,0.2423,33.22,0.07208,0.007151,5.43,13.22,0.5161,0.3543,4.125,4.27,1.383,0.01715,0.5433,0.8241,"","",0.07808,0.1564,0.06054,2.216666666666667,0.2
"2023-04-21 09:05:00",35.41,0.2165,21.27,0.06923,0.007151,3.419,8.198,0.4426,0.2147,2.373,2.545,0.9867,0.0179,0.6192,0.4145,"","",0.07494,0.2675,0.08111,1.1847999999999999,0.2
"2023-04-21 10:05:00",43.07,0.3,28.28,0.08149,0.007151,4.602,11.3,0.5956,0.2595,3.35,3.646,1.198,0.01995,0.4392,0.3774,"","",0.04493,0.1574,0.004127,1.0727333333333333,0.2
"2023-04-21 11:05:00",24.45,0.09449,22.05,0.04116,0.007151,6.136,18.96,0.4929,0.6558,8.405,10.27,4.138,0.005896,1.589,0.6146,"","",0.05748,0.2395,0.05965,0.7968666666666666,0.2
"2023-04-21 12:05:00",21.98,0.2349,11.68,0.085,0.007151,2.212,4.663,0.5113,0.1064,1.342,1.227,0.3516,0.005896,0.1261,0.2045,"","",0.04261,0.08194,0.03647,1.4426666666666668,0.2
"2023-04-21 13:05:00",12.65,0.1991,8.655,0.06837,0.007151,2.168,4.577,0.4482,0.1171,1.473,1.409,0.45,0.005896,0.182,0.199,"","",0.02718,0.07397,0.03502,1.5558823529411765,0.2
"2023-04-21 14:05:00","","","","","","","","","","","","","","","","","","","","",0.7669444444444444,0.2
"2023-04-21 15:05:00",9.489,0.1025,6.277,0.03335,0.007151,1.981,3.423,0.3645,0.08353,1.006,0.9874,0.3126,0.005896,0.1144,0.132,"","",0.03035,0.06466,0.01882,0.5448888888888889,0.2
"2023-04-21 16:05:00",7.057,0.09938,4.577,0.02672,0.007151,0.9442,2.116,0.3772,0.06077,0.6402,0.6543,0.2129,0.005896,0.0728,0.106,"","",0.01106,0.004042,0.004127,0.28777777777777774,0.2
"2023-04-21 17:05:00",5.133,0.08753,2.687,0.02862,0.007151,1.105,1.475,0.3468,0.0332,0.4469,0.3807,0.1268,0.005896,0.05114,0.09502,"","",0.003928,0.004042,0.004127,0.2,0.2
"2023-04-21 18:05:00",4.126,0.0633,2.253,0.02299,0.007151,0.6505,1.341,0.352,0.03162,0.4438,0.3606,0.1161,0.005896,0.03994,0.08773,"","",0.003928,0.004042,0.004127,0.2,0.2
"2023-04-21 19:05:00",3.632,0.04612,1.791,0.01916,0.007151,0.4213,0.8717,0.3363,0.0251,0.2841,0.2453,0.08273,0.005896,0.03296,0.07628,"","",0.003928,0.02368,0.004127,0.2,0.2
"2023-04-21 20:05:00",7.351,0.05363,3.85,0.00898,0.007151,0.6884,1.644,0.3097,0.03688,0.5171,0.567,0.2201,0.005896,0.08877,0.08075,"","",0.003928,0.004042,0.004127,0.2,0.2
"2023-04-21 21:05:00",24.72,0.04721,14.65,0.00898,0.007151,2.516,6.466,0.2979,0.1704,2.11,2.589,1.093,0.005896,0.4988,0.1662,"","",0.003928,0.08245,0.0155,0.2,0.2
"2023-04-21 22:05:00",7.508,0.06448,3.821,0.02623,0.007151,0.7105,1.682,0.3021,0.05995,0.5252,0.587,0.2357,0.005896,0.1069,0.09667,"","",0.003928,0.03263,0.011,0.2,0.2
"2023-04-21 23:05:00",10.78,0.0934,5.738,0.03235,0.007151,1.046,2.49,0.2984,0.07633,0.7899,0.9468,0.3697,0.005896,0.1615,0.1159,"","",0.015,0.06914,0.01606,0.2,0.2
"2023-04-22 00:05:00",2.715,0.01087,1.358,0.00898,0.007151,0.2956,0.5657,0.2259,0.05431,0.2148,0.2979,0.3378,0.01722,0.1644,0.06807,"","",0.003928,0.04277,0.004127,0.2,0.2
"2023-04-22 01:05:00",12.68,0.01087,7.601,0.00898,0.007151,1.345,3.206,0.2313,0.09068,0.961,1.133,0.5891,0.01609,0.2808,0.08753,"","",0.003928,0.05307,0.004127,0.2,0.2
"2023-04-22 02:05:00",60.46,0.02588,33.11,0.00898,0.007151,5.213,12.68,0.2925,0.2466,3.556,4.07,1.496,0.01574,0.6575,0.1559,"","",0.01424,0.08741,0.004127,0.2,0.2
"2023-04-22 03:05:00",39.69,0.1242,21.87,0.03132,0.007151,3.905,9.248,0.3054,0.2037,3.058,3.546,1.49,0.01386,0.8939,0.1523,"","",0.02038,0.1988,0.0366,0.2,0.2
"2023-04-22 04:05:00",621.1,1.044,405.6,0.1764,0.007151,77.8,225.1,1.194,4.499,69.2,84.15,30.39,0.005896,10.72,1.884,"","",0.1026,1.146,0.2763,0.2,0.2
"2023-04-22 05:05:00",106.5,0.3539,60.83,0.1056,0.007151,10.41,28.41,0.5038,0.5699,10.06,10.19,3.337,0.03094,1.404,0.4014,"","",0.05234,0.3279,0.07822,0.2,0.20000000000000004
"2023-04-22 06:05:00",150.0,0.6918,79.49,0.1712,0.007151,14.37,38.48,0.8679,0.968,16.39,19.09,5.91,0.01819,2.239,1.102,"","",0.05238,0.3735,0.1158,"",""
"2023-04-22 07:05:00",208.7,1.302,124.9,0.3605,0.007151,21.08,53.4,1.726,1.155,16.77,19.93,7.135,0.01781,2.757,1.074,"","",0.04602,0.3921,0.08275,0.7012,0.2
"2023-04-22 08:05:00","","","","","","","","","","","","","","","","","","","","",0.7682666666666668,0.23193333333333335
"2023-04-22 09:05:00","","","","","","","","","","","","","","","","","","","","",0.7896666666666667,0.2
"2023-04-22 10:05:00",239.7,0.7179,161.0,0.1743,0.007151,28.09,69.95,0.9322,1.37,20.88,23.38,7.554,0.005896,2.87,1.441,"","",0.1296,0.6386,0.2079,1.6546666666666667,0.2
"2023-04-22 11:05:00",47.27,0.4077,28.0,0.1231,0.007151,5.874,12.45,0.674,0.2903,3.797,4.049,1.277,0.005896,0.481,0.4626,"","",0.02397,0.1407,0.03871,1.574,0.2
"2023-04-22 12:05:00",59.16,0.4101,40.93,0.1444,0.007151,8.28,19.13,0.6431,0.417,5.808,5.979,1.742,0.02211,0.5632,0.6572,"","",0.054,0.1909,0.06378,1.4231333333333334,0.2
"2023-04-22 13:05:00",80.99,0.4455,42.93,0.1299,0.007151,7.331,16.28,0.6811,0.3148,4.86,4.903,1.181,0.005896,0.3037,0.4415,"","",0.0306,0.1135,0.004127,1.2795555555555556,0.2
"2023-04-22 14:05:00",9.02,0.126,4.948,0.03484,0.007151,1.133,2.451,0.3407,0.08152,0.8616,0.7819,0.2724,0.005896,0.1034,0.1555,"","",0.02073,0.03699,0.02802,1.373888888888889,0.2
"2023-04-22 15:05:00",7.569,0.116,4.57,0.02948,0.007151,0.8315,2.13,0.3848,0.06595,0.7312,0.7147,0.2527,0.005896,0.09303,0.09658,"","",0.01285,0.02284,0.02159,0.6225555555555555,0.2
"2023-04-22 16:05:00",9.026,0.1093,5.28,0.02548,0.007151,0.9544,2.404,0.3984,0.07546,0.806,0.8194,0.2777,0.005896,0.1102,0.1273,"","",0.003928,0.004042,0.004127,0.2645,0.2
"2023-04-22 17:05:00",9.978,0.09622,6.971,0.0262,0.007151,1.24,3.038,0.3796,0.08496,0.9565,0.9635,0.3164,0.005896,0.1072,0.2043,"","",0.02786,0.01158,0.01027,0.2,0.2913888888888889
"2023-04-22 18:05:00",11.37,0.07937,6.925,0.02614,0.007151,1.117,2.67,0.346,0.0742,0.7633,0.8086,0.2649,0.005896,0.1022,0.1724,"","",0.01695,0.01269,0.004127,0.2,0.2
"2023-04-22 19:05:00",10.7,0.0712,6.31,0.02432,0.007151,1.009,2.65,0.3278,0.06646,0.8701,0.7873,0.2328,0.005896,0.07869,0.1461,"","",0.01805,0.004042,0.004127,0.2,0.2
"2023-04-22 20:05:00",9.856,0.05817,5.713,0.02167,0.007151,0.9375,2.915,0.3043,0.06433,1.199,0.8715,0.2334,0.005896,0.06913,0.1428,"","",0.01264,0.004042,0.01492,0.2,0.2
"2023-04-22 21:05:00",10.17,0.05517,5.842,0.02087,0.007151,0.9038,2.288,0.2876,0.04703,0.6629,0.6589,0.1958,0.005896,0.06194,0.1388,"","",0.003928,0.008132,0.004127,0.2,0.2
"2023-04-22 22:05:00",7.685,0.05315,4.412,0.0214,0.007151,0.6886,1.663,0.2711,0.03759,0.4714,0.4797,0.1495,0.005896,0.04566,0.1146,"","",0.011,0.004042,0.004127,0.2,0.2
"2023-04-22 23:05:00",7.184,0.04081,4.2,0.01798,0.007151,0.6878,2.069,0.2491,0.0499,0.7916,0.5815,0.1484,0.017,0.04188,0.114,"","",0.003928,0.01131,0.004127,0.2,0.2
"2023-04-23 00:05:00",8.86,0.05038,5.935,0.00898,0.007151,0.852,2.246,0.2338,0.0734,0.5901,0.6235,0.1934,0.03805,0.07475,0.1474,"","",0.03181,0.023,0.004127,0.2,0.2
"2023-04-23 01:05:00",13.88,0.09575,8.306,0.02536,0.007151,1.278,3.15,0.3662,0.0856,0.9287,0.93,0.2667,0.04175,0.09272,0.1345,"","",0.01846,0.01415,0.02792,0.2,0.2
"2023-04-23 02:05:00",19.41,0.1075,11.13,0.0323,0.007151,1.669,4.021,0.3647,0.1139,1.128,1.201,0.3864,0.02061,0.1509,0.2064,"","",0.02447,0.04557,0.01264,0.2,0.2
"2023-04-23 03:05:00",9.073,0.07651,5.173,0.02731,0.007151,0.8918,2.006,0.3406,0.07126,0.6125,0.6418,0.2176,0.0165,0.07845,0.1096,"","",0.01296,0.02929,0.004127,0.2,0.2
"2023-04-23 04:05:00",12.26,0.09677,7.414,0.03203,0.007151,1.216,2.846,0.3439,0.08873,0.8312,0.867,0.276,0.0188,0.09885,0.1406,"","",0.01049,0.02985,0.004127,0.2,0.2
"2023-04-23 05:05:00",17.56,0.05534,11.8,0.02209,0.007151,1.721,4.082,0.3302,0.1281,1.201,1.138,0.2972,0.01538,0.09636,0.1148,"","",0.003928,0.009689,0.004127,0.2,0.20000000000000004
"2023-04-23 06:05:00",13.79,0.1123,8.661,0.02465,0.007151,1.457,3.496,0.3774,0.09913,0.9947,1.047,0.33,0.01467,0.1228,0.1267,"","",0.007996,0.03158,0.004127,"",""
"2023-04-23 07:05:00",9.349,0.06349,6.08,0.02542,0.007151,1.073,2.518,0.329,0.08017,0.7283,0.7558,0.2313,0.01296,0.07654,0.1189,"","",0.01225,0.004042,0.004127,0.2,0.2
"2023-04-23 08:05:00",9.572,0.05827,7.369,0.0207,0.007151,1.008,2.451,0.3205,0.0884,0.6928,0.6925,0.2014,0.01473,0.06405,0.1053,"","",0.007876,0.004042,0.004127,0.2,0.2
"2023-04-23 09:05:00",7.897,0.1809,4.9,0.04533,0.007151,0.9913,2.501,0.3544,0.08142,1.208,1.247,0.2006,0.01232,0.08425,0.1365,"","",0.02796,0.03644,0.008722,0.2,0.2
"2023-04-23 10:05:00",12.51,0.06277,8.088,0.02153,0.007151,1.33,3.152,0.3127,0.08766,0.8995,0.9437,0.2667,0.01545,0.08787,0.1358,"","",0.008154,0.03209,0.004127,0.21333333333333335,0.2
"2023-04-23 11:05:00",17.13,0.1266,10.47,0.0379,0.007151,1.635,3.834,0.3349,0.1039,1.072,1.083,0.303,0.01509,0.09532,0.1889,"","",0.0164,0.02498,0.004127,0.2,0.2
"2023-04-23 12:05:00","","","","","","","","","","","","","","","","","","","","",0.26693333333333336,0.2
"2023-04-23 13:05:00",18.21,0.09221,13.5,0.03172,0.007151,2.47,6.161,0.3412,0.1326,2.199,2.21,0.4477,0.01393,0.1484,0.1841,"","",0.02148,0.03616,0.004127,0.2,0.2
"2023-04-23 14:05:00",30.71,0.1618,26.29,0.05759,0.007151,4.698,11.56,0.4174,0.2226,3.107,3.322,0.8947,0.01585,0.2716,0.204,"","",0.01345,0.03587,0.01219,0.2934,0.2
"2023-04-23 15:05:00",17.38,0.1142,13.93,0.04083,0.007151,2.493,6.11,0.3641,0.1331,1.636,1.766,0.4945,0.01605,0.1546,0.1666,"","",0.0148,0.01134,0.004127,0.2,0.2
"2023-04-23 16:05:00",19.77,0.1694,14.24,0.06149,0.007151,2.422,5.968,0.4013,0.129,1.608,1.699,0.4653,0.0158,0.1391,0.1885,"","",0.01532,0.03857,0.004127,0.2,0.2
"2023-04-23 17:05:00",21.96,0.1522,15.24,0.05898,0.007151,2.565,6.319,0.3894,0.1387,1.72,1.837,0.5174,0.01333,0.1529,0.1919,"","",0.01089,0.004042,0.004127,0.21406666666666668,0.2
"2023-04-23 18:05:00",20.53,0.1306,16.19,0.04739,0.007151,2.882,7.075,0.3566,0.1505,1.954,2.083,0.586,0.01345,0.178,0.203,"","",0.02054,0.04272,0.004127,0.3749333333333333,0.2
"2023-04-23 19:05:00",27.69,0.1937,18.95,0.04852,0.007151,3.192,7.93,0.4376,0.1684,2.255,2.393,0.68,0.01365,0.1958,0.2505,"","",0.02669,0.02907,0.004127,0.5457333333333333,0.2
"2023-04-23 20:05:00",23.59,0.1927,14.07,0.04834,0.007151,2.261,5.516,0.363,0.1306,1.586,1.701,0.5167,0.005896,0.1796,0.286,"","",0.01976,0.05667,0.01673,0.5246,0.2
"2023-04-23 21:05:00",16.8,0.1773,10.78,0.03835,0.007151,1.784,4.32,0.3653,0.09998,1.202,1.27,0.3917,0.005896,0.1482,0.2453,"","",0.02088,0.04795,0.004127,0.2,0.2
"2023-04-23 22:05:00",16.87,0.1604,11.1,0.04144,0.007151,1.811,4.576,0.3895,0.1085,1.259,1.379,0.4116,0.005896,0.13,0.1938,"","",0.01216,0.01178,0.004127,0.2,0.2
"2023-04-23 23:05:00",19.6,0.1756,13.66,0.04177,0.007151,2.186,5.705,0.3806,0.1231,1.499,1.659,0.4979,0.01187,0.1806,0.2044,"","",0.02245,0.03605,0.008876,0.2,0.2
"2023-04-24 00:05:00",23.02,0.2019,16.67,0.05114,0.007151,2.485,6.739,0.4003,0.1558,1.718,1.845,0.541,0.01663,0.2144,0.2073,"","",0.0213,0.07619,0.02645,0.32788235294117646,0.2
"2023-04-24 01:05:00",20.58,0.2376,15.22,0.06052,0.007151,2.167,6.13,0.5084,0.1552,1.556,1.71,0.4971,0.01767,0.1857,0.1849,"","",0.02722,0.0616,0.0232,0.2617777777777778,0.2
"2023-04-24 02:05:00",31.66,0.2399,22.61,0.05884,0.007151,3.008,8.786,0.4306,0.2116,2.142,2.392,0.6482,0.02156,0.2204,0.1858,"","",0.01472,0.0502,0.02494,0.44900000000000007,0.2
"2023-04-24 03:05:00",42.79,0.3182,30.42,0.07535,0.007151,3.795,11.39,0.4509,0.2717,2.73,3.045,0.824,0.01957,0.2775,0.2369,"","",0.02495,0.08609,0.01574,0.7746111111111111,0.2
"2023-04-24 04:05:00",44.7,0.246,32.74,0.05071,0.007151,3.954,12.39,0.486,0.3032,2.936,3.233,0.8413,0.01937,0.2703,0.2432,"","",0.02441,0.0691,0.02118,0.8267777777777777,0.2
"2023-04-24 05:05:00",42.2,0.2803,30.38,0.06169,0.007151,3.93,11.97,0.5238,0.299,2.979,3.297,0.8876,0.01875,0.2925,0.2641,"","",0.02121,0.05971,0.03448,0.7871875,0.20000000000000004
"2023-04-24 06:05:00","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-24 07:05:00","","","","","","","","","","","","","","","","","","","","",0.38966666666666666,0.2
"2023-04-24 08:05:00",37.59,0.3466,26.26,0.06834,0.007151,3.914,11.19,0.5345,0.2661,3.011,3.446,1.014,0.01505,0.3498,0.2625,"","",0.02051,0.07139,0.004127,0.628125,0.2
"2023-04-24 09:05:00",41.22,0.4057,28.93,0.08266,0.007151,4.328,12.27,0.5665,0.2945,3.355,3.837,1.127,0.01645,0.3827,0.2966,"","",0.02618,0.07072,0.004127,0.6496666666666667,0.2
"2023-04-24 10:05:00",39.66,0.3974,27.0,0.09164,0.007151,3.987,11.3,0.6074,0.2695,3.07,3.482,1.03,0.0156,0.3464,0.2706,"","",0.02845,0.09034,0.04115,0.7516666666666667,0.2
"2023-04-24 11:05:00",38.77,0.4077,27.3,0.07951,0.007151,4.05,11.77,0.5626,0.2787,3.168,3.654,1.075,0.0161,0.3795,0.2567,"","",0.02087,0.08788,0.0334,0.834,0.2
"2023-04-24 12:05:00",33.9,0.4039,23.46,0.09437,0.007151,3.45,9.787,0.5058,0.2274,2.648,2.993,0.8834,0.01517,0.2978,0.2157,"","",0.01623,0.0752,0.02003,0.5601333333333333,0.2
"2023-04-24 13:05:00",33.2,0.3787,22.29,0.08742,0.007151,3.215,9.17,0.4736,0.222,2.456,2.821,0.8581,0.01653,0.3108,0.2087,"","",0.01865,0.07783,0.03218,0.5397333333333333,0.2
"2023-04-24 14:05:00",38.28,0.3985,25.89,0.09108,0.007151,3.811,10.63,0.4552,0.2416,2.79,3.209,1.001,0.01564,0.394,0.213,"","",0.02253,0.08763,0.03513,0.5361333333333334,0.2
"2023-04-24 15:05:00",46.62,0.4028,29.41,0.0978,0.007151,4.359,11.71,0.5071,0.2502,3.034,3.537,1.093,0.02087,0.3716,0.2037,"","",0.02424,0.05871,0.02354,0.26186666666666664,0.2
"2023-04-24 16:05:00",32.31,0.3004,20.98,0.0577,0.007151,3.261,8.714,0.4903,0.2039,2.389,2.801,0.9096,0.01364,0.3386,0.1864,"","",0.01461,0.0421,0.01539,0.22726666666666667,0.2
"2023-04-24 17:05:00",34.19,0.369,22.05,0.07344,0.007151,3.309,9.236,0.4931,0.231,2.539,2.951,0.8988,0.01443,0.3191,0.2348,"","",0.02264,0.04471,0.004127,0.2274,0.2
"2023-04-24 18:05:00",39.83,0.3452,26.16,0.07105,0.007151,3.91,11.03,0.575,0.2673,3.03,3.576,1.122,0.01185,0.3909,0.2643,"","",0.02243,0.06215,0.004127,0.2558666666666667,0.2
"2023-04-24 19:05:00",42.24,0.291,27.43,0.06051,0.007151,4.133,11.56,0.4767,0.2641,3.196,3.774,1.16,0.005896,0.3945,0.2597,"","",0.01266,0.05808,0.01022,0.2,0.2
"2023-04-24 20:05:00",38.66,0.2672,25.01,0.05192,0.007151,3.666,10.2,0.4752,0.2468,2.911,3.599,1.167,0.005896,0.3732,0.2745,"","",0.02294,0.04279,0.004127,0.2,0.2
"2023-04-24 21:05:00",37.15,0.3198,24.68,0.06142,0.007151,3.727,10.34,0.4333,0.2242,2.858,3.344,1.059,0.005896,0.3709,0.2553,"","",0.01735,0.03651,0.004127,0.2,0.2
"2023-04-24 22:05:00",34.2,0.2811,21.79,0.06279,0.007151,3.257,9.046,0.4379,0.2047,2.485,2.977,0.9369,0.005896,0.3514,0.2362,"","",0.02354,0.04736,0.0211,0.2,0.2
"2023-04-24 23:05:00",31.39,0.2365,20.09,0.05915,0.007151,3.027,8.366,0.4008,0.1807,2.255,2.599,0.8071,0.01795,0.2984,0.2155,"","",0.02377,0.04835,0.02906,0.2,0.2
"2023-04-25 00:05:00",38.38,0.3815,28.26,0.08411,0.007151,4.392,12.56,0.4855,0.2642,3.307,3.819,1.099,0.02041,0.4003,0.3159,"","",0.01456,0.07742,0.03109,0.2,0.2
"2023-04-25 01:05:00",32.06,0.2866,22.14,0.06551,0.007151,3.462,9.397,0.5141,0.1952,2.522,2.85,0.8476,0.02377,0.2995,0.2556,"","",0.0212,0.07429,0.004127,0.2,0.356
"2023-04-25 02:05:00",31.5,0.394,27.27,0.08922,0.007151,5.21,13.49,0.6486,0.2177,3.346,3.583,0.9435,0.02539,0.3313,0.2459,"","",0.04799,0.1368,0.05394,0.2,0.2
"2023-04-25 03:05:00",43.73,0.5805,27.54,0.1311,0.007151,4.341,11.07,0.5677,0.2521,3.369,3.712,1.248,0.02061,0.526,0.3165,"","",0.09073,0.3028,0.1341,0.5236,0.42273333333333335
"2023-04-25 04:05:00",35.77,0.3105,21.63,0.08708,0.007151,3.494,8.783,0.3845,0.1857,2.415,2.725,0.8484,0.01484,0.3143,0.1709,"","",0.02665,0.08961,0.02934,0.33680000000000004,0.28093333333333337
"2023-04-25 05:05:00",58.54,0.3722,36.87,0.07874,0.007151,6.54,17.48,0.5262,0.4163,6.201,7.476,2.333,0.01579,0.6082,0.3028,"","",0.05395,0.1209,0.04426,0.31192857142857144,0.2
"2023-04-25 06:05:00",52.46,0.5888,33.72,0.1237,0.007151,5.368,13.61,0.6422,0.2692,3.748,4.226,1.317,0.0152,0.4946,0.3578,"","",0.05687,0.185,0.05503,"",""
"2023-04-25 07:05:00",89.48,0.9733,55.34,0.2485,0.007151,9.322,23.63,0.8731,0.5004,7.665,8.885,2.904,0.01473,0.9408,0.6062,"","",0.1147,0.3757,0.1589,0.2,0.2
"2023-04-25 08:05:00",116.9,1.377,69.36,0.3624,0.007151,11.51,28.71,0.9065,0.5931,9.05,10.48,3.519,0.01817,1.151,0.6732,"","",0.1221,0.4407,0.1954,0.6122857142857142,0.2
"2023-04-25 09:05:00",115.7,1.313,68.76,0.3162,0.007151,10.6,26.82,0.7578,0.5279,7.549,8.51,2.7,0.01827,1.069,0.7937,"","",0.1034,0.3778,0.1771,0.6522666666666667,0.2
"2023-04-25 10:05:00","","","","","","","","","","","","","","","","","","","","",0.6635333333333333,0.2
"2023-04-25 11:05:00",85.63,0.6207,69.81,0.1487,0.007151,11.98,30.31,0.7011,0.5392,8.371,8.962,2.513,0.01679,0.8373,0.6721,"","",0.05446,0.1894,0.07438,0.5651333333333334,0.2
"2023-04-25 12:05:00",86.28,0.42,83.81,0.1023,0.007151,15.3,38.38,0.6706,0.5928,10.29,11.07,2.896,0.01436,0.878,0.6116,"","",0.03604,0.1538,0.04882,0.5079333333333333,0.2
"2023-04-25 13:05:00",102.2,0.6604,96.76,0.1595,0.007151,17.97,47.04,1.055,0.8168,13.44,14.88,3.843,0.02005,1.088,0.6891,"","",0.05079,0.1909,0.07586,0.5089333333333333,0.2
"2023-04-25 14:05:00",31.61,0.3077,20.31,0.07015,0.007151,3.241,8.379,0.4535,0.188,2.325,2.556,0.7796,0.005896,0.2767,0.2732,"","",0.02172,0.06989,0.004127,0.3982,0.2
"2023-04-25 15:05:00",41.76,0.3479,27.1,0.0819,0.007151,4.143,10.41,0.4686,0.2187,2.912,3.188,0.9703,0.005896,0.3413,0.3141,"","",0.04178,0.08273,0.02674,0.2762,0.2
"2023-04-25 16:05:00","","","","","","","","","","","","","","","","","","","","",0.22826666666666667,0.2
"2023-04-25 17:05:00","","","","","","","","","","","","","","","","","","","","",0.239875,0.2
"2023-04-25 18:05:00","","","","","","","","","","","","","","","","","","","","",0.2,0.20000000000000004
"2023-04-25 19:05:00",35.42,0.2851,25.2,0.06049,0.007151,4.211,10.64,0.4122,0.1999,2.848,3.186,0.9292,0.005896,0.3133,0.3152,"","",0.02129,0.004042,0.004127,0.2,0.2
"2023-04-25 20:05:00",22.99,0.1755,14.28,0.03972,0.007151,2.384,6.151,0.2942,0.1238,1.784,1.968,0.5843,0.005896,0.1941,0.2034,"","",0.003928,0.004042,0.009861,0.2,0.2
"2023-04-25 21:05:00","","","","","","","","","","","","","","","","","","","","",0.2,0.2
"2023-04-25 22:05:00",2.43,0.07872,1.026,0.02893,0.007151,0.2952,0.5182,0.1731,0.03015,0.1635,0.1783,0.09808,0.005896,0.04508,0.03741,"","",0.003928,0.004042,0.004127,0.2,0.2
"2023-04-25 23:05:00",1.747,0.01087,0.9833,0.00898,0.007151,0.4335,0.9813,0.1642,0.03834,0.3334,0.3779,0.1332,0.005896,0.0475,0.02288,"","",0.003928,0.004042,0.004127,0.2,0.2
"2023-04-26 00:05:00",2.041,0.02214,0.8329,0.00898,0.007151,0.2259,0.3298,0.1648,0.02971,0.124,0.1338,0.07674,0.005896,0.06026,0.05706,"","",0.003928,0.03469,0.004127,0.2,0.2
"2023-04-26 01:05:00",4.484,0.05382,1.944,0.01955,0.007151,0.4396,0.8025,0.1755,0.03797,0.2756,0.2829,0.1196,0.0157,0.06054,0.05228,"",0.08326,0.003928,0.03136,0.004127,0.2,0.364
"2023-04-26 02:05:00",68.19,6.278,28.73,1.177,0.07252,4.777,10.34,0.8836,0.1655,3.02,3.27,1.1,0.02208,0.3834,0.1181,"",0.1922,0.003928,0.05603,0.01829,1.8805555555555555,1.6194444444444445
"2023-04-26 03:05:00",133.8,10.06,56.71,1.892,0.1192,8.81,19.47,2.0,0.2806,5.279,5.721,1.808,0.0212,0.6599,0.2269,"",0.3321,0.03342,0.131,0.04059,1.5748888888888888,1.8419999999999999
"2023-04-26 04:05:00",150.9,10.36,64.22,1.955,0.1261,9.924,22.71,1.95,0.3608,6.337,7.068,2.204,0.02128,0.7106,0.3702,"",0.347,0.0149,0.09289,0.02097,3.573333333333333,1.866277777777778
"2023-04-26 05:05:00",77.57,3.327,37.82,0.6301,0.03871,6.55,14.42,0.8919,0.2294,4.388,4.786,1.601,0.01447,0.756,0.1753,"",0.3653,0.04622,0.4108,0.1126,2.9480625,3.2466666666666666
"2023-04-26 06:05:00",24.29,0.1672,20.08,0.05463,0.007151,4.085,10.28,0.2927,0.2355,3.29,3.545,1.194,0.01205,0.4576,0.2239,"",0.3062,0.02824,0.1101,0.03789,"",0.2
"2023-04-26 07:05:00","","","","","","","","","","","","","","","","","","","","",0.7045999999999999,0.2
"2023-04-26 08:05:00","","","","","","","","","","","","","","","","","","","","",0.7728,0.33540000000000003
